epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.1777,2.31127,1.65518,1.17783,0.41427,0.19857,0.21002,0.08694,2.15571,1.33324,1.04726,0.0673837,0.000329457,0.000329457
